City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Zyryanka,RU,2022-05-20 22:53:49,65.75,150.85,52.99,45,74,16.78
278,Atherton,GB,2022-05-20 22:44:00,53.5237,-2.4935,55.22,87,6,1.99
279,Nouna,BF,2022-05-20 22:53:49,12.7333,-3.8667,94.59,27,72,3.76
280,Minsk,BY,2022-05-20 22:53:50,53.9,27.5667,58.75,95,100,11.61
281,Qaqortoq,GL,2022-05-20 22:54:50,60.7167,-46.0333,38.68,80,23,3.58
282,Aginskoye,RU,2022-05-20 22:54:50,51.1,114.53,57.29,32,48,1.79
283,Itarema,BR,2022-05-20 22:54:50,-2.9248,-39.9167,77.67,85,90,5.39
284,Guadalupe Y Calvo,MX,2022-05-20 22:54:51,26.1,-106.9667,66.24,18,0,15.03
285,Mandalgovi,MN,2022-05-20 22:54:51,45.7625,106.2708,64.31,28,16,4.5
286,Svobodnyy,RU,2022-05-20 22:51:54,51.4,128.1333,54.66,67,100,8.08
287,Arlit,NE,2022-05-20 22:54:51,18.7369,7.3853,86.2,26,36,6.76
288,Shiyan,CN,2022-05-20 22:54:52,32.6475,110.7781,65.05,72,100,1.59
289,San Cristobal,VE,2022-05-20 22:54:52,7.7669,-72.225,80.78,73,23,4.05
290,Bubaque,GW,2022-05-20 22:54:52,11.2833,-15.8333,79.14,80,16,16.96
291,Klaksvik,FO,2022-05-20 22:54:52,62.2266,-6.589,49.12,96,100,15.48
292,Mareeba,AU,2022-05-20 22:54:53,-17.0,145.4333,73.44,81,25,3.91
293,Ancud,CL,2022-05-20 22:54:53,-41.8697,-73.8203,52.03,92,98,17.31
294,Lira,UG,2022-05-20 22:54:53,2.235,32.9097,65.25,97,95,3.6
295,Pasighat,IN,2022-05-20 22:54:53,28.0667,95.3333,68.88,95,87,3.53
296,Cayenne,GF,2022-05-20 22:51:14,4.9333,-52.3333,75.09,1,0,0.0
297,Yar-Sale,RU,2022-05-20 22:54:54,66.8333,70.8333,32.92,89,100,19.51
298,Mo I Rana,NO,2022-05-20 22:54:54,66.3128,14.1428,44.33,87,100,5.01
299,Tomatlan,MX,2022-05-20 22:54:54,19.9333,-105.25,86.94,40,0,12.28
300,Barras,BR,2022-05-20 22:54:55,-4.2444,-42.2944,73.26,97,99,3.6
301,Zdvinsk,RU,2022-05-20 22:54:55,54.7021,78.661,51.01,84,91,4.54
302,Ketchikan,US,2022-05-20 22:54:55,55.3422,-131.6461,62.58,46,2,4.54
303,Tromso,NO,2022-05-20 22:54:55,69.6496,18.957,44.62,61,100,4.61
304,Uruguaiana,BR,2022-05-20 22:54:56,-29.7547,-57.0883,55.33,76,0,2.3
305,Havoysund,NO,2022-05-20 22:54:56,70.9963,24.6622,39.43,93,100,9.64
306,Vila Velha,BR,2022-05-20 22:54:56,-20.3297,-40.2925,71.55,64,0,6.91
307,Ovsyanka,RU,2022-05-20 22:54:57,55.9575,92.5519,60.22,68,64,5.64
308,Sorong,ID,2022-05-20 22:54:57,-0.8833,131.25,79.41,82,78,6.91
309,Plaster Rock,CA,2022-05-20 22:54:57,46.9065,-67.39,60.6,68,79,8.1
310,Lagoa,PT,2022-05-20 22:46:31,39.05,-27.9833,61.77,94,100,13.04
311,Cabo San Lucas,MX,2022-05-20 22:53:15,22.8909,-109.9124,83.61,58,1,15.55
312,Diego De Almagro,CL,2022-05-20 22:54:58,-26.3667,-70.05,61.16,39,14,2.44
313,Roald,NO,2022-05-20 22:54:58,62.5833,6.1333,53.91,93,100,9.22
314,Lufilufi,WS,2022-05-20 22:54:58,-13.8745,-171.5986,87.58,77,42,12.55
315,Debre Sina,ET,2022-05-20 22:54:58,9.85,39.7667,56.34,33,92,3.09
316,Chokurdakh,RU,2022-05-20 22:54:59,70.6333,147.9167,34.11,100,100,5.84
317,Limenaria,GR,2022-05-20 22:54:59,40.6261,24.5786,65.95,66,9,3.33
318,Moerai,PF,2022-05-20 22:54:59,-22.4333,-151.3333,76.8,69,4,4.16
319,Ixtapa,MX,2022-05-20 22:54:59,20.7,-105.2,81.23,67,1,5.01
320,Kizilskoye,RU,2022-05-20 22:55:00,52.7255,58.8937,38.53,95,100,17.4
321,Buriti Bravo,BR,2022-05-20 22:51:45,-5.8372,-43.8336,70.0,90,96,2.28
322,Bhatkal,IN,2022-05-20 22:55:00,13.9667,74.5667,76.03,81,77,3.22
323,Bethel,US,2022-05-20 22:55:00,41.3712,-73.414,66.43,88,77,1.99
324,Ambulu,ID,2022-05-20 22:55:01,-8.345,113.6058,75.65,89,99,2.44
325,Leh,IN,2022-05-20 22:55:01,34.1667,77.5833,43.41,57,28,4.36
326,Praia Da Vitoria,PT,2022-05-20 22:55:01,38.7333,-27.0667,64.65,88,20,6.62
327,Sola,VU,2022-05-20 22:51:52,-13.8833,167.55,82.11,76,21,11.77
328,Nishihara,JP,2022-05-20 22:55:02,26.1842,127.7558,74.86,94,75,12.66
329,Latung,PH,2022-05-20 22:55:02,5.5,120.8833,83.64,70,100,4.72
330,Rocha,UY,2022-05-20 22:56:02,-34.4833,-54.3333,49.03,83,25,5.66
331,Matara,LK,2022-05-20 22:56:02,5.9485,80.5353,76.86,92,55,8.79
332,Zhigansk,RU,2022-05-20 22:56:03,66.7697,123.3711,34.48,89,59,6.02
333,Jardim,BR,2022-05-20 22:56:03,-21.4803,-56.1381,56.34,55,0,2.84
334,Boyabat,TR,2022-05-20 22:56:04,41.4689,34.7667,47.75,76,0,1.19
335,Innisfail,AU,2022-05-20 22:56:04,-17.5333,146.0333,74.08,89,93,8.5
336,Chapais,CA,2022-05-20 22:53:01,49.7834,-74.8492,56.98,62,100,18.68
337,Husavik,IS,2022-05-20 22:56:04,66.0449,-17.3389,48.15,77,84,4.47
338,Sovetskiy,RU,2022-05-20 22:56:05,61.3614,63.5842,34.68,95,100,8.39
339,Mankera,PK,2022-05-20 22:56:05,31.3866,71.4407,83.57,28,3,10.87
340,Kawalu,ID,2022-05-20 22:56:05,-7.3817,108.2082,71.11,96,100,0.51
341,Port Lincoln,AU,2022-05-20 22:56:06,-34.7333,135.8667,58.03,64,0,14.65
342,Nayoro,JP,2022-05-20 22:56:06,44.3506,142.4578,63.64,57,14,5.28
343,Nome,US,2022-05-20 22:56:06,64.5011,-165.4064,65.1,45,74,15.19
344,Aketi,CD,2022-05-20 22:56:06,2.7388,23.7833,70.93,99,100,0.76
345,Egvekinot,RU,2022-05-20 22:56:07,66.3167,-179.1667,42.06,63,74,2.55
346,Merritt Island,US,2022-05-20 22:56:07,28.5392,-80.672,78.8,83,0,9.22
347,Kavieng,PG,2022-05-20 22:53:00,-2.5744,150.7967,82.99,77,95,11.1
348,Bayir,TR,2022-05-20 22:56:07,37.2687,28.2167,52.32,62,2,2.28
349,Quartucciu,IT,2022-05-20 22:56:08,39.2519,9.1794,67.01,80,20,5.75
350,Asau,RO,2022-05-20 22:56:08,46.4333,26.4,58.28,74,48,7.16
351,Pontianak,ID,2022-05-20 22:56:08,-0.0333,109.3333,75.18,94,20,3.44
352,Saint-Andre-Avellin,CA,2022-05-20 22:56:09,45.7168,-75.066,79.29,79,81,11.03
353,Iquitos,PE,2022-05-20 22:51:12,-3.7481,-73.2472,77.04,78,75,3.44
354,Trinidad,BO,2022-05-20 22:56:09,-14.8333,-64.9,75.18,50,75,0.0
355,Jhargram,IN,2022-05-20 22:56:09,22.45,86.9833,84.33,72,40,11.07
356,Newport,GB,2022-05-20 22:56:09,51.5877,-2.9984,56.25,82,29,16.15
357,Miramar,US,2022-05-20 22:56:10,25.9873,-80.2323,79.02,90,100,9.22
358,Santa Maria,BR,2022-05-20 22:56:10,-29.6842,-53.8069,51.1,93,0,3.44
359,Ponta Do Sol,PT,2022-05-20 22:56:10,32.6667,-17.1,66.83,82,41,0.81
360,De-Kastri,RU,2022-05-20 22:56:11,51.4667,140.7833,38.41,99,100,5.55
361,Bonfim,BR,2022-05-20 22:56:11,3.0833,-59.95,78.82,77,40,4.61
362,Sao Felix Do Xingu,BR,2022-05-20 22:56:11,-6.6447,-51.995,72.19,75,32,1.12
363,Ilulissat,GL,2022-05-20 22:56:12,69.2167,-51.1,35.83,77,100,2.44
364,Arauca,CO,2022-05-20 22:55:17,7.0847,-70.7591,89.6,62,20,4.61
365,Norden,DE,2022-05-20 22:56:12,53.6,7.2,51.96,89,82,18.57
366,Tanout,NE,2022-05-20 22:56:12,14.9709,8.8879,87.12,18,91,10.89
367,Mizdah,LY,2022-05-20 22:56:13,31.4451,12.9801,61.79,56,0,14.38
368,Cananeia,BR,2022-05-20 22:56:13,-25.0147,-47.9267,60.82,82,0,3.67
369,Mehamn,NO,2022-05-20 22:55:34,71.0357,27.8492,37.31,79,100,15.55
370,Namibe,AO,2022-05-20 22:54:18,-15.1961,12.1522,66.06,71,27,9.86
371,Kharp,RU,2022-05-20 22:56:14,66.8014,65.8081,35.35,69,100,11.3
372,Leningradskiy,RU,2022-05-20 22:56:14,69.3833,178.4167,33.73,98,33,7.52
373,Thongwa,MM,2022-05-20 22:56:14,16.7619,96.5278,77.16,88,100,14.34
374,Moranbah,AU,2022-05-20 22:57:14,-22.0016,148.0466,62.22,91,100,21.36
375,Langres,FR,2022-05-20 22:57:15,47.8333,5.3333,48.96,97,69,0.43
376,Yeniseysk,RU,2022-05-20 22:57:15,58.4497,92.1703,54.75,63,49,8.16
377,Doka,SD,2022-05-20 22:57:15,13.5167,35.7667,87.17,41,53,14.38
378,Yanam,IN,2022-05-20 22:57:15,16.7333,82.2167,80.58,77,100,4.79
379,Tabou,CI,2022-05-20 22:57:16,4.423,-7.3528,77.97,86,100,9.42
380,Delanggu,ID,2022-05-20 22:57:16,-7.6167,110.6833,75.2,92,97,1.28
381,Chandbali,IN,2022-05-20 22:57:16,20.7833,86.7667,82.74,82,40,11.97
382,Dingle,PH,2022-05-20 22:57:17,10.9995,122.6711,77.92,89,100,3.04
383,Olinda,BR,2022-05-20 22:53:44,-8.0089,-34.8553,78.53,94,75,6.91
384,Gescher,DE,2022-05-20 22:57:17,51.954,7.0048,56.82,83,87,13.69
385,Chara,RU,2022-05-20 22:57:17,56.9064,118.2631,43.14,85,86,3.74
386,Copiapo,CL,2022-05-20 22:57:17,-27.3667,-70.3333,56.89,46,5,2.73
387,Benicarlo,ES,2022-05-20 22:57:18,40.4165,0.4271,74.89,60,83,7.47
388,Rancho Cordova,US,2022-05-20 22:54:30,38.5891,-121.3027,85.23,16,0,21.85
389,Biak,ID,2022-05-20 22:57:18,-0.9131,122.8766,77.76,84,82,7.61
390,Gat,IL,2022-05-20 22:57:18,31.61,34.7642,78.4,27,99,7.34
391,Sebinkarahisar,TR,2022-05-20 22:57:19,40.2883,38.4236,35.89,74,3,1.83
392,Charters Towers,AU,2022-05-20 22:57:19,-20.1,146.2667,65.64,82,78,14.47
393,Nong Bua,TH,2022-05-20 22:57:19,15.8646,100.5858,77.49,85,100,9.08
394,Lahij,YE,2022-05-20 22:57:20,13.1667,44.5833,85.03,33,2,5.7
395,Terney,RU,2022-05-20 22:57:20,45.0503,136.6092,53.04,79,47,3.87
396,Kavaratti,IN,2022-05-20 22:53:08,10.5669,72.642,82.44,79,99,13.09
397,Kidal,ML,2022-05-20 22:57:20,18.4411,1.4078,89.51,21,84,1.7
398,Abha,SA,2022-05-20 22:56:05,18.2164,42.5053,68.25,11,0,0.0
399,Creel,MX,2022-05-20 22:57:21,27.75,-107.6333,67.77,15,0,18.95
400,Saint-Joseph,RE,2022-05-20 22:57:21,-21.3667,55.6167,70.18,81,19,11.99
401,Hervey Bay,AU,2022-05-20 22:57:21,-25.2986,152.8535,65.01,97,100,11.99
402,Isla Vista,US,2022-05-20 22:57:21,34.4133,-119.861,75.9,71,15,1.01
403,Tuatapere,NZ,2022-05-20 22:57:22,-46.1333,167.6833,46.67,80,93,19.26
404,Comarapa,BO,2022-05-20 22:57:22,-17.9,-64.4833,46.9,90,25,3.69
405,Naze,JP,2022-05-20 22:57:22,28.3667,129.4833,74.32,91,100,12.53
406,North Bend,US,2022-05-20 22:54:38,43.4065,-124.2243,64.24,77,0,27.63
407,Pekalongan,ID,2022-05-20 22:57:22,-6.8886,109.6753,77.85,86,100,4.9
408,Moga,IN,2022-05-20 22:57:23,30.8,75.1667,89.35,14,33,7.34
409,Kalakamati,BW,2022-05-20 22:57:23,-20.5929,27.3121,60.91,64,31,7.45
410,Portmore,JM,2022-05-20 22:53:44,17.9702,-76.8672,87.04,67,20,27.63
411,Sembe,CG,2022-05-20 22:57:23,1.6481,14.5806,68.94,98,100,1.21
412,Vaitape,PF,2022-05-20 22:57:24,-16.5167,-151.75,80.37,71,19,7.99
413,Obo,CF,2022-05-20 22:57:24,5.3998,26.4869,67.73,98,100,1.74
414,Westport,US,2022-05-20 22:57:08,41.1415,-73.3579,66.61,94,83,1.01
415,New Waterford,US,2022-05-20 22:56:49,40.8451,-80.6145,82.65,57,99,7.0
416,Jitra,MY,2022-05-20 22:57:24,6.2681,100.4217,78.69,94,20,0.0
417,Korla,CN,2022-05-20 22:57:25,41.7597,86.1469,71.6,29,40,9.6
418,Dobson,US,2022-05-20 22:57:25,36.3957,-80.7226,89.2,46,0,4.61
419,Mancio Lima,BR,2022-05-20 22:57:25,-7.6142,-72.8958,78.87,73,75,0.0
420,Gimli,CA,2022-05-20 22:57:26,50.6336,-96.9907,39.22,65,100,13.8
421,Beloha,MG,2022-05-20 22:58:26,-25.1667,45.05,68.47,47,77,4.9
422,Cheremshan,RU,2022-05-20 22:58:26,54.6667,51.5,38.3,90,93,7.0
423,Ucluelet,CA,2022-05-20 22:56:11,48.9329,-125.5528,60.1,74,39,1.01
424,Bulungu,CD,2022-05-20 22:58:26,-4.55,18.6,71.04,98,99,2.24
425,Turukhansk,RU,2022-05-20 22:58:27,65.8167,87.9833,46.99,91,96,9.1
426,Lavrentiya,RU,2022-05-20 22:58:27,65.5833,-171.0,35.85,95,34,7.76
427,Puerto Escondido,MX,2022-05-20 22:58:27,15.85,-97.0667,86.52,54,88,12.73
428,Mahibadhoo,MV,2022-05-20 22:58:28,3.7833,72.9667,82.09,79,56,13.18
429,Marawi,PH,2022-05-20 22:58:28,7.9986,124.2928,70.47,93,100,1.88
430,Pemberton,CA,2022-05-20 22:58:28,50.3164,-122.8027,56.98,60,34,4.56
431,Carros,FR,2022-05-20 22:58:28,43.7894,7.184,64.11,86,75,3.44
432,Monte Alegre,BR,2022-05-20 22:58:29,-2.0078,-54.0692,73.78,92,100,0.43
433,Menongue,AO,2022-05-20 22:58:29,-14.6585,17.691,55.74,64,30,1.86
434,Morro Bay,US,2022-05-20 22:58:29,35.3658,-120.8499,80.38,71,26,8.01
435,Trapani,IT,2022-05-20 22:58:30,37.8333,12.6667,60.89,79,9,3.96
436,Jiayuguan,CN,2022-05-20 22:58:30,39.8167,98.3,62.46,26,46,3.53
437,Padang,ID,2022-05-20 22:58:30,-0.9492,100.3543,77.04,86,54,3.83
438,Itatskiy,RU,2022-05-20 22:58:30,56.07,89.0369,57.33,60,90,9.89
439,Kolpashevo,RU,2022-05-20 22:58:31,58.3131,82.9089,46.83,80,29,13.76
440,Cap Malheureux,MU,2022-05-20 22:58:31,-19.9842,57.6142,75.47,71,15,5.99
441,Santa Lucia,ES,2022-05-20 22:53:49,27.9117,-15.5407,61.92,73,20,23.02
442,Roma,US,2022-05-20 22:58:31,43.2128,-75.4557,75.67,83,99,11.59
443,Inta,RU,2022-05-20 22:58:32,66.0317,60.1659,30.88,82,100,12.5
444,Drexel Heights,US,2022-05-20 22:58:32,32.1412,-111.0284,95.02,11,0,23.02
445,Saint-Augustin,CA,2022-05-20 22:58:32,51.226,-58.6502,51.64,61,52,10.4
446,Canby,US,2022-05-20 22:58:32,45.2629,-122.6926,62.1,60,72,6.71
447,Urumqi,CN,2022-05-20 22:58:02,43.801,87.6005,63.55,39,0,4.47
448,Mahebourg,MU,2022-05-20 22:55:07,-20.4081,57.7,75.25,83,40,6.91
449,Lewistown,US,2022-05-20 22:58:33,40.5992,-77.5714,79.2,88,0,0.0
450,Zunyi,CN,2022-05-20 22:58:33,27.6867,106.9072,61.14,89,99,2.82
451,Bafq,IR,2022-05-20 22:58:33,31.6128,55.4107,78.12,14,0,1.12
452,Airai,TL,2022-05-20 22:56:42,-8.9266,125.4092,62.29,77,50,4.0
453,Adrar,MR,2022-05-20 22:58:34,20.5022,-10.0711,87.42,8,92,3.58
454,Dudinka,RU,2022-05-20 22:58:34,69.4058,86.1778,40.62,89,84,9.44
455,Fayaoue,NC,2022-05-20 22:58:34,-20.65,166.5333,76.44,85,100,29.35
456,Anadyr,RU,2022-05-20 22:58:35,64.75,177.4833,34.3,86,100,4.47
457,Noumea,NC,2022-05-20 22:58:35,-22.2763,166.4572,78.01,99,100,18.66
458,Baracoa,CU,2022-05-20 22:58:35,20.3467,-74.4958,82.08,80,95,5.75
459,Martil,MA,2022-05-20 22:58:35,35.6166,-5.2752,67.96,83,75,6.91
460,Prince Rupert,CA,2022-05-20 22:58:36,54.3161,-130.3201,50.09,90,75,13.8
461,Le Port,RE,2022-05-20 22:58:36,-20.9373,55.2919,73.36,64,24,4.21
462,Haines Junction,CA,2022-05-20 22:58:36,60.7522,-137.5108,58.95,31,5,2.3
463,Fare,PF,2022-05-20 22:58:36,-16.7,-151.0167,80.46,71,7,9.6
464,Bairnsdale,AU,2022-05-20 22:53:57,-37.8333,147.6167,45.05,98,1,2.28
465,Ust-Nera,RU,2022-05-20 22:58:37,64.5667,143.2,37.53,76,100,5.32
466,Kholmogory,RU,2022-05-20 22:58:37,64.2229,41.656,30.31,71,100,5.03
467,Sosnovka,RU,2022-05-20 22:58:37,56.255,51.2842,36.3,90,99,9.89
468,Kabompo,ZM,2022-05-20 22:59:38,-13.5927,24.2008,59.83,61,3,3.11
469,Pelym,RU,2022-05-20 22:59:38,61.0108,61.9978,36.45,98,100,5.35
470,Ingham,US,2022-05-20 22:59:38,42.6,-84.3833,84.06,62,75,9.22
471,Takoradi,GH,2022-05-20 22:59:38,4.8845,-1.7554,79.43,84,98,9.57
472,Bridgewater,CA,2022-05-20 22:54:59,44.3835,-64.5155,53.28,62,69,13.8
473,Souillac,MU,2022-05-20 22:59:39,-20.5167,57.5167,73.78,83,40,6.91
474,Jalu,LY,2022-05-20 22:59:39,29.0331,21.5482,67.01,34,0,16.11
475,Belaya Kholunitsa,RU,2022-05-20 22:59:39,58.84,50.8528,34.43,99,100,5.5
476,Oneida,US,2022-05-20 22:59:40,43.2001,-75.4663,75.74,83,99,11.77
477,Whitecourt,CA,2022-05-20 22:56:11,54.1502,-115.6855,52.84,28,75,12.66
478,Batagay-Alyta,RU,2022-05-20 22:59:40,67.8006,130.4114,31.33,86,90,2.17
479,Cuiaba,BR,2022-05-20 22:59:17,-15.5961,-56.0967,64.33,52,0,2.3
480,Yuancheng,CN,2022-05-20 22:59:40,36.652,107.7896,63.18,56,100,3.31
481,Pandan,PH,2022-05-20 22:59:41,14.0453,124.1694,80.51,83,100,6.26
482,Cumberland,US,2022-05-20 22:59:18,35.0502,-78.8664,93.87,37,4,5.01
483,Ranghulu,CN,2022-05-20 22:59:41,46.65,124.8667,64.85,46,1,13.31
484,Flin Flon,CA,2022-05-20 22:56:11,54.7682,-101.865,44.44,49,100,10.36
485,Langtad,PH,2022-05-20 22:59:41,10.1857,123.7344,80.44,78,100,3.51
486,Leshukonskoye,RU,2022-05-20 22:59:42,64.8989,45.7622,25.97,87,21,5.5
487,Adiake,CI,2022-05-20 22:59:42,5.2863,-3.304,77.81,88,99,6.2
488,Nara,JP,2022-05-20 22:57:39,34.6851,135.8049,66.49,58,100,1.68
489,Tual,ID,2022-05-20 22:59:42,-5.6667,132.75,83.89,70,11,19.35
490,Snasa,NO,2022-05-20 22:59:42,64.2457,12.3778,51.1,79,95,5.08
491,Fort Nelson,CA,2022-05-20 22:56:11,58.8053,-122.7002,58.59,18,40,4.61
492,Clyde,US,2022-05-20 22:59:43,41.3042,-82.9752,83.7,56,100,23.96
493,Hope,US,2022-05-20 22:57:12,33.6671,-93.5916,91.08,42,0,9.75
494,Gigmoto,PH,2022-05-20 22:59:43,13.7796,124.39,81.05,84,100,8.48
495,Bodaybo,RU,2022-05-20 22:54:45,57.8506,114.1933,50.49,73,97,2.01
496,Portland,US,2022-05-20 22:58:14,45.5234,-122.6762,62.53,58,73,4.0
497,Rockhampton,AU,2022-05-20 22:59:43,-23.3833,150.5,64.29,88,75,12.66
498,Ape,LV,2022-05-20 22:59:44,57.5393,26.6929,44.71,95,100,13.47
499,Chicama,PE,2022-05-20 22:59:44,-7.8447,-79.1469,61.34,76,11,8.19
500,Morondava,MG,2022-05-20 22:59:44,-20.2833,44.2833,72.45,66,0,7.34
501,Anupgarh,IN,2022-05-20 22:59:45,29.1911,73.2086,89.49,36,0,18.99
502,Basco,PH,2022-05-20 22:59:45,20.4487,121.9702,80.76,81,100,14.03
503,Imbituba,BR,2022-05-20 22:57:52,-28.24,-48.6703,55.09,96,0,2.82
504,Rodrigues Alves,BR,2022-05-20 22:59:45,-7.738,-72.6509,79.0,74,48,0.43
505,Port Hedland,AU,2022-05-20 22:59:46,-20.3167,118.5667,73.45,100,75,4.61
506,Thunder Bay,CA,2022-05-20 22:58:50,48.4001,-89.3168,66.11,34,75,24.16
507,Rosetta,EG,2022-05-20 22:59:46,31.4044,30.4164,67.28,86,0,15.84
508,Kunashak,RU,2022-05-20 22:59:46,55.7032,61.5498,43.32,89,100,5.28
509,Hornepayne,CA,2022-05-20 22:59:47,49.2138,-84.7705,52.79,74,100,7.18
510,Northam,GB,2022-05-20 22:59:47,51.0333,-4.2167,53.62,90,17,13.27
511,Camargo,MX,2022-05-20 22:59:19,27.6667,-105.1667,92.52,5,0,20.8
512,Maragogi,BR,2022-05-20 22:59:47,-9.0122,-35.2225,75.49,91,88,4.05
513,Kostino,RU,2022-05-20 22:59:48,58.9097,53.2691,34.07,99,100,4.74
514,Smithers,CA,2022-05-20 22:59:48,54.7804,-127.1743,59.32,31,40,10.36
515,Zhaotong,CN,2022-05-20 23:00:48,27.3167,103.7167,52.14,81,100,3.53
516,Mukhen,RU,2022-05-20 23:00:49,48.1,136.1,59.47,79,100,4.97
517,Antalaha,MG,2022-05-20 23:00:49,-14.9003,50.2788,71.01,88,25,8.93
518,Baijiantan,CN,2022-05-20 23:00:49,45.6333,85.1833,71.83,40,35,5.35
519,Xam Nua,LA,2022-05-20 23:00:49,20.4197,104.0439,67.93,100,100,1.9
520,Altay,CN,2022-05-20 23:00:50,47.8667,88.1167,58.28,51,4,7.9
521,Bluefield,US,2022-05-20 23:00:04,37.2698,-81.2223,83.77,55,9,4.43
522,Batemans Bay,AU,2022-05-20 23:00:50,-35.7167,150.1833,56.1,80,82,5.3
523,Carupano,VE,2022-05-20 23:00:50,10.6678,-63.2585,77.67,81,0,12.44
524,Goderich,CA,2022-05-20 23:00:51,43.7501,-81.7165,62.44,90,87,22.01
525,Turayf,SA,2022-05-20 23:00:51,31.6725,38.6637,72.82,24,83,13.73
526,Caravelas,BR,2022-05-20 23:00:51,-17.7125,-39.2481,69.19,67,3,6.85
527,Antigonish,CA,2022-05-20 23:00:06,45.6169,-61.9986,53.82,66,3,2.48
528,Belyy Yar,RU,2022-05-20 23:00:52,53.6039,91.3903,48.09,93,0,2.24
529,Santa Isabel,BR,2022-05-20 23:00:52,-23.3156,-46.2214,53.31,95,6,0.76
530,Victor Harbor,AU,2022-05-20 22:56:39,-35.5667,138.6167,44.67,75,66,7.47
531,Sol-Iletsk,RU,2022-05-20 23:00:52,51.1631,54.9918,42.87,94,100,7.09
532,Kanel,SN,2022-05-20 23:00:53,15.4916,-13.1763,94.84,10,34,8.99
533,Petrozavodsk,RU,2022-05-20 23:00:53,61.7849,34.3469,34.25,75,51,2.19
534,Wuwei,CN,2022-05-20 22:57:49,37.9281,102.6414,64.02,33,100,4.21
535,Killarney,IE,2022-05-20 23:00:53,52.05,-9.5167,47.23,97,53,4.97
536,Altamira,BR,2022-05-20 22:59:05,-3.2033,-52.2064,70.75,95,100,1.23
537,Tahe,CN,2022-05-20 23:00:54,52.3333,124.7333,53.58,52,15,8.52
538,Zhangjiakou,CN,2022-05-20 23:00:54,40.81,114.8794,70.05,23,0,1.39
539,Hualmay,PE,2022-05-20 23:00:55,-11.0964,-77.6139,65.84,86,37,9.4
540,Ohangaron,UZ,2022-05-20 23:00:55,40.9064,69.6383,64.54,52,50,5.93
541,Omsukchan,RU,2022-05-20 23:00:55,62.5333,155.8,34.99,90,100,5.77
542,Mariana,BR,2022-05-20 22:57:40,-20.3778,-43.4161,52.68,82,0,1.34
543,Jiangkou,CN,2022-05-20 23:00:56,25.4872,119.1986,69.91,84,81,4.54
544,Tamiahua,MX,2022-05-20 23:00:56,21.2667,-97.45,85.53,68,5,17.6
545,Bela,IN,2022-05-20 23:00:56,25.9333,81.9833,85.93,63,8,10.29
546,Juba,SS,2022-05-20 23:00:57,4.8517,31.5825,72.9,76,82,6.24
547,Cowra,AU,2022-05-20 23:00:57,-33.8333,148.6833,54.64,74,24,10.02
548,Vrangel,RU,2022-05-20 23:00:57,42.7297,133.0839,56.14,76,7,6.31
549,Aripuana,BR,2022-05-20 23:00:23,-9.1667,-60.6333,70.47,68,66,1.07
550,Tacuarembo,UY,2022-05-20 23:00:58,-31.7333,-55.9833,48.36,84,3,5.21
551,Paragominas,BR,2022-05-20 22:56:18,-2.9667,-47.4833,70.83,83,100,2.68
552,Waipawa,NZ,2022-05-20 23:00:35,-41.4122,175.5153,53.24,61,3,17.54
553,Sale,MA,2022-05-20 23:00:58,34.0389,-6.8166,70.48,88,75,9.22
554,Parchim,DE,2022-05-20 23:00:59,53.4263,11.8488,60.1,92,90,27.89
555,Baillif,GP,2022-05-20 23:01:00,16.0202,-61.7463,81.9,73,2,12.55
556,Burnie,AU,2022-05-20 23:01:00,-41.0667,145.9167,50.95,81,76,4.54
